LOCATION,Country,FREQUENCY,MEASURE,UNIT_MEASURE,TIME,Value
USA,United States,M,CPI,IX,1978-12,28.56335
USA,United States,M,CPI,IX,1978-11,28.43678
USA,United States,M,CPI,IX,1978-10,28.31021
USA,United States,M,CPI,IX,1978-09,28.05706
USA,United States,M,CPI,IX,1978-08,27.8461
USA,United States,M,CPI,IX,1978-07,27.71953
USA,United States,M,CPI,IX,1978-06,27.50858
USA,United States,M,CPI,IX,1978-05,27.21324
USA,United States,M,CPI,IX,1978-04,26.96009
USA,United States,M,CPI,IX,1978-03,26.74914
USA,United States,M,CPI,IX,1978-02,26.53818
USA,United States,M,CPI,IX,1978-01,26.36942
USA,United States,M,CPI,IX,1977-12,26.20065
USA,United States,M,CPI,IX,1977-11,26.11627
USA,United States,M,CPI,IX,1977-10,25.9897
USA,United States,M,CPI,IX,1977-09,25.90532
USA,United States,M,CPI,IX,1977-08,25.82093
USA,United States,M,CPI,IX,1977-07,25.73655
USA,United States,M,CPI,IX,1977-06,25.60998
USA,United States,M,CPI,IX,1977-05,25.44121
USA,United States,M,CPI,IX,1977-04,25.31464
USA,United States,M,CPI,IX,1977-03,25.10369
USA,United States,M,CPI,IX,1977-02,24.93492
USA,United States,M,CPI,IX,1977-01,24.68177
USA,United States,M,CPI,IX,1976-12,24.5552
USA,United States,M,CPI,IX,1976-11,24.47082
USA,United States,M,CPI,IX,1976-10,24.42863
USA,United States,M,CPI,IX,1976-09,24.30205
USA,United States,M,CPI,IX,1976-08,24.21767
USA,United States,M,CPI,IX,1976-07,24.0911
USA,United States,M,CPI,IX,1976-06,23.96453
USA,United States,M,CPI,IX,1976-05,23.83795
USA,United States,M,CPI,IX,1976-04,23.66919
USA,United States,M,CPI,IX,1976-03,23.58481
USA,United States,M,CPI,IX,1976-02,23.54262
USA,United States,M,CPI,IX,1976-01,23.45823
USA,United States,M,CPI,IX,1975-12,23.41604
USA,United States,M,CPI,IX,1975-11,23.33166
USA,United States,M,CPI,IX,1975-10,23.1629
USA,United States,M,CPI,IX,1975-09,23.03632
USA,United States,M,CPI,IX,1975-08,22.90975
USA,United States,M,CPI,IX,1975-07,22.86756
USA,United States,M,CPI,IX,1975-06,22.61441
USA,United States,M,CPI,IX,1975-05,22.44565
USA,United States,M,CPI,IX,1998-10,69.19335
USA,United States,M,CPI,IX,1998-09,69.02458
USA,United States,M,CPI,IX,1998-08,68.9402
USA,United States,M,CPI,IX,1998-07,68.85582
USA,United States,M,CPI,IX,1998-06,68.77144
USA,United States,M,CPI,IX,1998-05,68.68706
USA,United States,M,CPI,IX,1998-04,68.56049
USA,United States,M,CPI,IX,1998-03,68.43391
USA,United States,M,CPI,IX,1998-02,68.30733
USA,United States,M,CPI,IX,1998-01,68.18076
USA,United States,M,CPI,IX,1997-12,68.05419
USA,United States,M,CPI,IX,1997-11,68.13857
USA,United States,M,CPI,IX,1997-10,68.18076
USA,United States,M,CPI,IX,1997-09,68.012
USA,United States,M,CPI,IX,1997-08,67.84323
USA,United States,M,CPI,IX,1997-07,67.71666
USA,United States,M,CPI,IX,1997-06,67.63228
USA,United States,M,CPI,IX,1997-05,67.5479
USA,United States,M,CPI,IX,1997-04,67.59009
USA,United States,M,CPI,IX,1997-03,67.50571
USA,United States,M,CPI,IX,1997-02,67.33694
USA,United States,M,CPI,IX,1997-01,67.12598
USA,United States,M,CPI,IX,1996-12,66.91503
USA,United States,M,CPI,IX,1996-11,66.91503
USA,United States,M,CPI,IX,1996-10,66.78846
USA,United States,M,CPI,IX,1996-09,66.5775
USA,United States,M,CPI,IX,1996-08,66.36655
USA,United States,M,CPI,IX,1996-07,66.23997
USA,United States,M,CPI,IX,1996-06,66.1134
USA,United States,M,CPI,IX,1996-05,66.07121
USA,United States,M,CPI,IX,1996-04,65.94463
USA,United States,M,CPI,IX,1996-03,65.69149
USA,United States,M,CPI,IX,1996-02,65.35397
USA,United States,M,CPI,IX,1996-01,65.14301
USA,United States,M,CPI,IX,1995-12,64.76329
USA,United States,M,CPI,IX,1995-11,64.80548
USA,United States,M,CPI,IX,1995-10,64.84767
USA,United States,M,CPI,IX,1995-09,64.63671
USA,United States,M,CPI,IX,1995-08,64.51014
USA,United States,M,CPI,IX,1995-07,64.34138
USA,United States,M,CPI,IX,1995-06,64.34138
USA,United States,M,CPI,IX,1995-05,64.21481
USA,United States,M,CPI,IX,1995-04,64.08823
USA,United States,M,CPI,IX,1995-03,63.87727
USA,United States,M,CPI,IX,1995-02,63.66632
USA,United States,M,CPI,IX,1995-01,63.41317
USA,United States,M,CPI,IX,1994-12,63.16003
USA,United States,M,CPI,IX,1994-11,63.16003
USA,United States,M,CPI,IX,1994-10,63.07565
USA,United States,M,CPI,IX,1994-09,63.03345
USA,United States,M,CPI,IX,1994-08,62.86469
USA,United States,M,CPI,IX,1994-07,62.61154
USA,United States,M,CPI,IX,1994-06,62.44278
USA,United States,M,CPI,IX,1994-05,62.23182
USA,United States,M,CPI,IX,1994-04,62.18963
USA,United States,M,CPI,IX,1994-03,62.10525
USA,United States,M,CPI,IX,1994-02,61.89429
USA,United States,M,CPI,IX,1994-01,61.68334
USA,United States,M,CPI,IX,1993-12,61.51458
USA,United States,M,CPI,IX,1993-11,61.51458
USA,United States,M,CPI,IX,1993-10,61.47239
USA,United States,M,CPI,IX,1993-09,61.21924
USA,United States,M,CPI,IX,1993-08,61.09266
USA,United States,M,CPI,IX,1993-07,60.9239
USA,United States,M,CPI,IX,1993-06,60.9239
USA,United States,M,CPI,IX,1993-05,60.83952
USA,United States,M,CPI,IX,1993-04,60.75513
USA,United States,M,CPI,IX,1993-03,60.58637
USA,United States,M,CPI,IX,1993-02,60.37542
USA,United States,M,CPI,IX,1993-01,60.16446
USA,United States,M,CPI,IX,1992-12,59.86912
USA,United States,M,CPI,IX,1992-11,59.91132
USA,United States,M,CPI,IX,1992-10,59.82693
USA,United States,M,CPI,IX,1992-09,59.61598
USA,United States,M,CPI,IX,1992-08,59.44721
USA,United States,M,CPI,IX,1992-07,59.27845
USA,United States,M,CPI,IX,1992-06,59.15187
USA,United States,M,CPI,IX,1992-05,58.94092
USA,United States,M,CPI,IX,1992-04,58.85654
USA,United States,M,CPI,IX,1992-03,58.77216
USA,United States,M,CPI,IX,1992-02,58.47682
USA,United States,M,CPI,IX,1992-01,58.26586
USA,United States,M,CPI,IX,1991-12,58.18148
USA,United States,M,CPI,IX,1991-11,58.13929
USA,United States,M,CPI,IX,1991-10,57.97052
USA,United States,M,CPI,IX,1991-09,57.88614
USA,United States,M,CPI,IX,1991-08,57.633
USA,United States,M,CPI,IX,1991-07,57.46423
USA,United States,M,CPI,IX,1991-06,57.37985
USA,United States,M,CPI,IX,1991-05,57.21109
USA,United States,M,CPI,IX,1991-04,57.04232
USA,United States,M,CPI,IX,1991-03,56.95794
USA,United States,M,CPI,IX,1991-02,56.87356
USA,United States,M,CPI,IX,1991-01,56.78918
USA,United States,M,CPI,IX,1990-12,56.45165
USA,United States,M,CPI,IX,1990-11,56.45165
USA,United States,M,CPI,IX,1990-10,56.32507
USA,United States,M,CPI,IX,1990-09,55.98755
USA,United States,M,CPI,IX,1990-08,55.52345
USA,United States,M,CPI,IX,1990-07,55.01715
USA,United States,M,CPI,IX,1990-06,54.80619
USA,United States,M,CPI,IX,1990-05,54.51086
USA,United States,M,CPI,IX,1990-04,54.38428
USA,United States,M,CPI,IX,1990-03,54.2999
USA,United States,M,CPI,IX,1990-02,54.00457
USA,United States,M,CPI,IX,1990-01,53.75142
USA,United States,M,CPI,IX,1989-12,53.20293
USA,United States,M,CPI,IX,1989-11,53.11855
USA,United States,M,CPI,IX,1989-10,52.99198
USA,United States,M,CPI,IX,1989-09,52.73883
USA,United States,M,CPI,IX,1989-08,52.57007
USA,United States,M,CPI,IX,1989-07,52.48569
USA,United States,M,CPI,IX,1989-06,52.35911
USA,United States,M,CPI,IX,1989-05,52.23254
USA,United States,M,CPI,IX,1989-04,51.9372
USA,United States,M,CPI,IX,1989-03,51.59967
USA,United States,M,CPI,IX,1989-02,51.30434
USA,United States,M,CPI,IX,1989-01,51.09338
USA,United States,M,CPI,IX,1988-12,50.84024
USA,United States,M,CPI,IX,1988-11,50.75585
USA,United States,M,CPI,IX,1988-10,50.71366
USA,United States,M,CPI,IX,1988-09,50.5449
USA,United States,M,CPI,IX,1988-08,50.20737
USA,United States,M,CPI,IX,1988-07,49.99641
USA,United States,M,CPI,IX,1988-06,49.78546
USA,United States,M,CPI,IX,1988-05,49.5745
USA,United States,M,CPI,IX,1988-04,49.40574
USA,United States,M,CPI,IX,1988-03,49.15259
USA,United States,M,CPI,IX,1988-02,48.94164
USA,United States,M,CPI,IX,1988-01,48.81506
USA,United States,M,CPI,IX,1987-12,48.68849
USA,United States,M,CPI,IX,1987-11,48.68849
USA,United States,M,CPI,IX,1987-10,48.6463
USA,United States,M,CPI,IX,1987-09,48.51973
USA,United States,M,CPI,IX,1987-08,48.26658
USA,United States,M,CPI,IX,1987-07,48.01344
USA,United States,M,CPI,IX,1987-06,47.88686
USA,United States,M,CPI,IX,1987-05,47.7181
USA,United States,M,CPI,IX,1987-04,47.54933
USA,United States,M,CPI,IX,1987-03,47.29618
USA,United States,M,CPI,IX,1987-02,47.08523
USA,United States,M,CPI,IX,2010-07,91.98116
USA,United States,M,CPI,IX,2010-06,91.96176
USA,United States,M,CPI,IX,2010-05,92.05163
USA,United States,M,CPI,IX,2010-04,91.98032
USA,United States,M,CPI,IX,2010-03,91.82084
USA,United States,M,CPI,IX,2010-02,91.44534
USA,United States,M,CPI,IX,2010-01,91.42255
USA,United States,M,CPI,IX,2009-12,91.11118
USA,United States,M,CPI,IX,2009-11,91.27193
USA,United States,M,CPI,IX,2009-10,91.20738
USA,United States,M,CPI,IX,2009-09,91.11962
USA,United States,M,CPI,IX,2009-08,91.06267
USA,United States,M,CPI,IX,2009-07,90.85889
USA,United States,M,CPI,IX,2009-06,91.00317
USA,United States,M,CPI,IX,2009-05,90.22813
USA,United States,M,CPI,IX,2009-04,89.96823
USA,United States,M,CPI,IX,2009-03,89.74419
USA,United States,M,CPI,IX,2009-02,89.52649
USA,United States,M,CPI,IX,2009-01,89.08348
USA,United States,M,CPI,IX,2008-12,88.69743
USA,United States,M,CPI,IX,2008-11,89.62437
USA,United States,M,CPI,IX,2008-10,91.37446
USA,United States,M,CPI,IX,2008-09,92.30688
USA,United States,M,CPI,IX,2008-08,92.43472
USA,United States,M,CPI,IX,2008-07,92.80516
USA,United States,M,CPI,IX,2008-06,92.32038
USA,United States,M,CPI,IX,2008-05,91.39935
USA,United States,M,CPI,IX,2008-04,90.63612
USA,United States,M,CPI,IX,2008-03,90.08974
USA,United States,M,CPI,IX,2008-02,89.31554
USA,United States,M,CPI,IX,2008-01,89.0569
USA,United States,M,CPI,IX,2007-12,88.61642
USA,United States,M,CPI,IX,2007-11,88.67592
USA,United States,M,CPI,IX,2007-10,88.15233
USA,United States,M,CPI,IX,2007-09,87.96416
USA,United States,M,CPI,IX,2007-08,87.7224
USA,United States,M,CPI,IX,2007-07,87.88357
USA,United States,M,CPI,IX,2007-06,87.90593
USA,United States,M,CPI,IX,2007-05,87.7359
USA,United States,M,CPI,IX,2007-04,87.20303
USA,United States,M,CPI,IX,2007-03,86.6402
USA,United States,M,CPI,IX,2007-02,85.8584
USA,United States,M,CPI,IX,2007-01,85.40147
USA,United States,M,CPI,IX,2006-12,85.14157
USA,United States,M,CPI,IX,2006-11,85.015
USA,United States,M,CPI,IX,2006-10,85.14157
USA,United States,M,CPI,IX,2006-09,85.60567
USA,United States,M,CPI,IX,2006-08,86.02759
USA,United States,M,CPI,IX,2006-07,85.85882
USA,United States,M,CPI,IX,2006-06,85.60567
USA,United States,M,CPI,IX,2006-05,85.43691
USA,United States,M,CPI,IX,2006-04,85.015
USA,United States,M,CPI,IX,2006-03,84.29775
USA,United States,M,CPI,IX,2006-02,83.83365
USA,United States,M,CPI,IX,2006-01,83.66489
USA,United States,M,CPI,IX,2005-12,83.03202
USA,United States,M,CPI,IX,2005-11,83.36954
USA,United States,M,CPI,IX,2005-10,84.0446
USA,United States,M,CPI,IX,2005-09,83.87584
USA,United States,M,CPI,IX,2005-08,82.86325
USA,United States,M,CPI,IX,2005-07,82.44135
USA,United States,M,CPI,IX,2005-06,82.06162
USA,United States,M,CPI,IX,2005-05,82.01943
USA,United States,M,CPI,IX,2005-04,82.10381
USA,United States,M,CPI,IX,2005-03,81.55533
USA,United States,M,CPI,IX,2005-02,80.92246
USA,United States,M,CPI,IX,2005-01,80.45837
USA,United States,M,CPI,IX,2004-12,80.2896
USA,United States,M,CPI,IX,2004-11,80.58494
USA,United States,M,CPI,IX,2004-10,80.54275
USA,United States,M,CPI,IX,2004-09,80.12083
USA,United States,M,CPI,IX,2004-08,79.95207
USA,United States,M,CPI,IX,2004-07,79.90988
USA,United States,M,CPI,IX,2004-06,80.03645
USA,United States,M,CPI,IX,2004-05,79.78331
USA,United States,M,CPI,IX,2004-04,79.31921
USA,United States,M,CPI,IX,2004-03,79.06606
USA,United States,M,CPI,IX,2004-02,78.55977
USA,United States,M,CPI,IX,2004-01,78.13786
USA,United States,M,CPI,IX,2003-12,77.75813
USA,United States,M,CPI,IX,2003-11,77.84251
USA,United States,M,CPI,IX,2003-10,78.05347
USA,United States,M,CPI,IX,2003-09,78.13786
USA,United States,M,CPI,IX,2003-08,77.88471
USA,United States,M,CPI,IX,2003-07,77.58937
USA,United States,M,CPI,IX,2003-06,77.50499
USA,United States,M,CPI,IX,2003-05,77.42061
USA,United States,M,CPI,IX,2003-04,77.54718
USA,United States,M,CPI,IX,2003-03,77.71594
USA,United States,M,CPI,IX,2003-02,77.25185
USA,United States,M,CPI,IX,2003-01,76.66117
USA,United States,M,CPI,IX,2002-12,76.32364
USA,United States,M,CPI,IX,2002-11,76.4924
USA,United States,M,CPI,IX,2002-10,76.4924
USA,United States,M,CPI,IX,2002-09,76.36583
USA,United States,M,CPI,IX,2002-08,76.23926
USA,United States,M,CPI,IX,2002-07,75.98611
USA,United States,M,CPI,IX,2002-06,75.90173
USA,United States,M,CPI,IX,2002-05,75.85954
USA,United States,M,CPI,IX,2002-04,75.85954
USA,United States,M,CPI,IX,2002-03,75.43763
USA,United States,M,CPI,IX,2002-02,75.01572
USA,United States,M,CPI,IX,2002-01,74.72038
USA,United States,M,CPI,IX,2001-12,74.55161
USA,United States,M,CPI,IX,2001-11,74.84695
USA,United States,M,CPI,IX,2001-10,74.97353
USA,United States,M,CPI,IX,2001-09,75.22667
USA,United States,M,CPI,IX,2001-08,74.88914
USA,United States,M,CPI,IX,2001-07,74.88914
USA,United States,M,CPI,IX,2001-06,75.1001
USA,United States,M,CPI,IX,2001-05,74.97353
USA,United States,M,CPI,IX,2001-04,74.63599
USA,United States,M,CPI,IX,2001-03,74.34066
USA,United States,M,CPI,IX,2001-02,74.1719
USA,United States,M,CPI,IX,2001-01,73.87656
USA,United States,M,CPI,IX,2000-12,73.41245
USA,United States,M,CPI,IX,2000-11,73.45464
USA,United States,M,CPI,IX,2000-10,73.41245
USA,United States,M,CPI,IX,2000-09,73.28588
USA,United States,M,CPI,IX,2000-08,72.90617
USA,United States,M,CPI,IX,2000-07,72.90617
USA,United States,M,CPI,IX,2000-06,72.7374
USA,United States,M,CPI,IX,2000-05,72.35768
USA,United States,M,CPI,IX,2000-04,72.2733
USA,United States,M,CPI,IX,2000-03,72.2311
USA,United States,M,CPI,IX,2000-02,71.64043
USA,United States,M,CPI,IX,2000-01,71.21852
USA,United States,M,CPI,IX,1999-12,71.00757
USA,United States,M,CPI,IX,1999-11,71.00757
USA,United States,M,CPI,IX,1999-10,70.96537
USA,United States,M,CPI,IX,1999-09,70.8388
USA,United States,M,CPI,IX,1999-08,70.50127
USA,United States,M,CPI,IX,1999-07,70.3325
USA,United States,M,CPI,IX,1999-06,70.12155
USA,United States,M,CPI,IX,1999-05,70.12155
USA,United States,M,CPI,IX,1999-04,70.12155
USA,United States,M,CPI,IX,1999-03,69.61526
USA,United States,M,CPI,IX,1999-02,69.4043
USA,United States,M,CPI,IX,1999-01,69.31992
USA,United States,M,CPI,IX,1998-12,69.15116
USA,United States,M,CPI,IX,1998-11,69.19335
USA,United States,M,CPI,IX,2022-04,121.9782
USA,United States,M,CPI,IX,2022-03,121.301
USA,United States,M,CPI,IX,2022-02,119.7028
USA,United States,M,CPI,IX,2022-01,118.6193
USA,United States,M,CPI,IX,2021-12,117.6295
USA,United States,M,CPI,IX,2021-11,117.2692
USA,United States,M,CPI,IX,2021-10,116.6958
USA,United States,M,CPI,IX,2021-09,115.7343
USA,United States,M,CPI,IX,2021-08,115.4208
USA,United States,M,CPI,IX,2021-07,115.1829
USA,United States,M,CPI,IX,2021-06,114.6314
USA,United States,M,CPI,IX,2021-05,113.5762
USA,United States,M,CPI,IX,2021-04,112.6729
USA,United States,M,CPI,IX,2021-03,111.7544
USA,United States,M,CPI,IX,2021-02,110.9684
USA,United States,M,CPI,IX,2021-01,110.3642
USA,United States,M,CPI,IX,2020-12,109.8968
USA,United States,M,CPI,IX,2020-11,109.7934
USA,United States,M,CPI,IX,2020-10,109.8605
USA,United States,M,CPI,IX,2020-09,109.8149
USA,United States,M,CPI,IX,2020-08,109.6622
USA,United States,M,CPI,IX,2020-07,109.3175
USA,United States,M,CPI,IX,2020-06,108.7673
USA,United States,M,CPI,IX,2020-05,108.1754
USA,United States,M,CPI,IX,2020-04,108.1733
USA,United States,M,CPI,IX,2020-03,108.9015
USA,United States,M,CPI,IX,2020-02,109.139
USA,United States,M,CPI,IX,2020-01,108.8407
USA,United States,M,CPI,IX,2019-12,108.4201
USA,United States,M,CPI,IX,2019-11,108.5188
USA,United States,M,CPI,IX,2019-10,108.577
USA,United States,M,CPI,IX,2019-09,108.3294
USA,United States,M,CPI,IX,2019-08,108.2446
USA,United States,M,CPI,IX,2019-07,108.25
USA,United States,M,CPI,IX,2019-06,108.0695
USA,United States,M,CPI,IX,2019-05,108.0479
USA,United States,M,CPI,IX,2019-04,107.8184
USA,United States,M,CPI,IX,2019-03,107.2505
USA,United States,M,CPI,IX,2019-02,106.6489
USA,United States,M,CPI,IX,2019-01,106.2
USA,United States,M,CPI,IX,2018-12,105.9979
USA,United States,M,CPI,IX,2018-11,106.3375
USA,United States,M,CPI,IX,2018-10,106.6949
USA,United States,M,CPI,IX,2018-09,106.5067
USA,United States,M,CPI,IX,2018-08,106.3831
USA,United States,M,CPI,IX,2018-07,106.324
USA,United States,M,CPI,IX,2018-06,106.3168
USA,United States,M,CPI,IX,2018-05,106.1477
USA,United States,M,CPI,IX,2018-04,105.708
USA,United States,M,CPI,IX,2018-03,105.2895
USA,United States,M,CPI,IX,2018-02,105.052
USA,United States,M,CPI,IX,2018-01,104.5777
USA,United States,M,CPI,IX,2017-12,104.0111
USA,United States,M,CPI,IX,2017-11,104.0723
USA,United States,M,CPI,IX,2017-10,104.0697
USA,United States,M,CPI,IX,2017-09,104.1356
USA,United States,M,CPI,IX,2017-08,103.5871
USA,United States,M,CPI,IX,2017-07,103.2778
USA,United States,M,CPI,IX,2017-06,103.3491
USA,United States,M,CPI,IX,2017-05,103.2555
USA,United States,M,CPI,IX,2017-04,103.1673
USA,United States,M,CPI,IX,2017-03,102.8622
USA,United States,M,CPI,IX,2017-02,102.7787
USA,United States,M,CPI,IX,2017-01,102.4564
USA,United States,M,CPI,IX,2016-12,101.8627
USA,United States,M,CPI,IX,2016-11,101.8294
USA,United States,M,CPI,IX,2016-10,101.988
USA,United States,M,CPI,IX,2016-09,101.861
USA,United States,M,CPI,IX,2016-08,101.6168
USA,United States,M,CPI,IX,2016-07,101.5235
USA,United States,M,CPI,IX,2016-06,101.6881
USA,United States,M,CPI,IX,2016-05,101.3552
USA,United States,M,CPI,IX,2016-04,100.9468
USA,United States,M,CPI,IX,2016-03,100.4704
USA,United States,M,CPI,IX,2016-02,100.0397
USA,United States,M,CPI,IX,2016-01,99.95739
USA,United States,M,CPI,IX,2015-12,99.79242
USA,United States,M,CPI,IX,2015-11,100.1346
USA,United States,M,CPI,IX,2015-10,100.3464
USA,United States,M,CPI,IX,2015-09,100.3915
USA,United States,M,CPI,IX,2015-08,100.5481
USA,United States,M,CPI,IX,2015-07,100.6907
USA,United States,M,CPI,IX,2015-06,100.6839
USA,United States,M,CPI,IX,2015-05,100.3325
USA,United States,M,CPI,IX,2015-04,99.82364
USA,United States,M,CPI,IX,2015-03,99.62112
USA,United States,M,CPI,IX,2015-02,99.03172
USA,United States,M,CPI,IX,2015-01,98.60348
USA,United States,M,CPI,IX,2014-12,99.06969
USA,United States,M,CPI,IX,2014-11,99.63463
USA,United States,M,CPI,IX,2014-10,100.1755
USA,United States,M,CPI,IX,2014-09,100.4278
USA,United States,M,CPI,IX,2014-08,100.3523
USA,United States,M,CPI,IX,2014-07,100.5202
USA,United States,M,CPI,IX,2014-06,100.5595
USA,United States,M,CPI,IX,2014-05,100.3725
USA,United States,M,CPI,IX,2014-04,100.0232
USA,United States,M,CPI,IX,2014-03,99.69453
USA,United States,M,CPI,IX,2014-02,99.05661
USA,United States,M,CPI,IX,2014-01,98.69166
USA,United States,M,CPI,IX,2013-12,98.32586
USA,United States,M,CPI,IX,2013-11,98.3343
USA,United States,M,CPI,IX,2013-10,98.53555
USA,United States,M,CPI,IX,2013-09,98.78996
USA,United States,M,CPI,IX,2013-08,98.6752
USA,United States,M,CPI,IX,2013-07,98.55664
USA,United States,M,CPI,IX,2013-06,98.51783
USA,United States,M,CPI,IX,2013-05,98.28198
USA,United States,M,CPI,IX,2013-04,98.10731
USA,United States,M,CPI,IX,2013-03,98.20941
USA,United States,M,CPI,IX,2013-02,97.95331
USA,United States,M,CPI,IX,2013-01,97.15759
USA,United States,M,CPI,IX,2012-12,96.87111
USA,United States,M,CPI,IX,2012-11,97.1327
USA,United States,M,CPI,IX,2012-10,97.59511
USA,United States,M,CPI,IX,2012-09,97.63308
USA,United States,M,CPI,IX,2012-08,97.19936
USA,United States,M,CPI,IX,2012-07,96.66142
USA,United States,M,CPI,IX,2012-06,96.81921
USA,United States,M,CPI,IX,2012-05,96.9614
USA,United States,M,CPI,IX,2012-04,97.07532
USA,United States,M,CPI,IX,2012-03,96.78293
USA,United States,M,CPI,IX,2012-02,96.05344
USA,United States,M,CPI,IX,2012-01,95.63238
USA,United States,M,CPI,IX,2011-12,95.21342
USA,United States,M,CPI,IX,2011-11,95.44885
USA,United States,M,CPI,IX,2011-10,95.52943
USA,United States,M,CPI,IX,2011-09,95.72689
USA,United States,M,CPI,IX,2011-08,95.58175
USA,United States,M,CPI,IX,2011-07,95.3189
USA,United States,M,CPI,IX,2011-06,95.23452
USA,United States,M,CPI,IX,2011-05,95.33662
USA,United States,M,CPI,IX,2011-04,94.89024
USA,United States,M,CPI,IX,2011-03,94.28311
USA,United States,M,CPI,IX,2011-02,93.37263
USA,United States,M,CPI,IX,2011-01,92.91443
USA,United States,M,CPI,IX,2010-12,92.47396
USA,United States,M,CPI,IX,2010-11,92.31532
USA,United States,M,CPI,IX,2010-10,92.2765
USA,United States,M,CPI,IX,2010-09,92.16174
USA,United States,M,CPI,IX,2010-08,92.10816
USA,United States,M,CPI,IX,2024-06,132.5538
USA,United States,M,CPI,IX,2024-05,132.5091
USA,United States,M,CPI,IX,2024-04,132.2892
USA,United States,M,CPI,IX,2024-03,131.7762
USA,United States,M,CPI,IX,2024-02,130.9299
USA,United States,M,CPI,IX,2024-01,130.1244
USA,United States,M,CPI,IX,2023-12,129.4194
USA,United States,M,CPI,IX,2023-11,129.5481
USA,United States,M,CPI,IX,2023-10,129.8097
USA,United States,M,CPI,IX,2023-09,129.8595
USA,United States,M,CPI,IX,2023-08,129.5375
USA,United States,M,CPI,IX,2023-07,128.9743
USA,United States,M,CPI,IX,2023-06,128.7287
USA,United States,M,CPI,IX,2023-05,128.3144
USA,United States,M,CPI,IX,2023-04,127.9921
USA,United States,M,CPI,IX,2023-03,127.3478
USA,United States,M,CPI,IX,2023-02,126.9276
USA,United States,M,CPI,IX,2023-01,126.223
USA,United States,M,CPI,IX,2022-12,125.2218
USA,United States,M,CPI,IX,2022-11,125.6074
USA,United States,M,CPI,IX,2022-10,125.7344
USA,United States,M,CPI,IX,2022-09,125.2265
USA,United States,M,CPI,IX,2022-08,124.9577
RUS,Russia,M,CPI,IX,2012-06,74.9519
RUS,Russia,M,CPI,IX,2012-05,74.29071
RUS,Russia,M,CPI,IX,1992-06,0.03033556
RUS,Russia,M,CPI,IX,1992-05,0.02547066
RUS,Russia,M,CPI,IX,1992-04,0.02276199
RUS,Russia,M,CPI,IX,1992-03,0.01870336
RUS,Russia,M,CPI,IX,1992-02,0.01439827
RUS,Russia,M,CPI,IX,1992-01,0.01043353
RUS,Russia,M,CPI,IX,1993-08,0.384986
RUS,Russia,M,CPI,IX,1993-07,0.3055445
RUS,Russia,M,CPI,IX,1993-06,0.2496278
RUS,Russia,M,CPI,IX,1993-05,0.2081967
RUS,Russia,M,CPI,IX,1993-04,0.1762885
RUS,Russia,M,CPI,IX,1993-03,0.148516
RUS,Russia,M,CPI,IX,1993-02,0.1236603
RUS,Russia,M,CPI,IX,1993-01,0.09916621
RUS,Russia,M,CPI,IX,1992-12,0.07882847
RUS,Russia,M,CPI,IX,1992-11,0.06296204
RUS,Russia,M,CPI,IX,1992-10,0.04993024
RUS,Russia,M,CPI,IX,1992-09,0.04062672
RUS,Russia,M,CPI,IX,1992-08,0.03643652
RUS,Russia,M,CPI,IX,1992-07,0.03355113
RUS,Russia,M,CPI,IX,1996-03,5.940569
RUS,Russia,M,CPI,IX,1996-02,5.778764
RUS,Russia,M,CPI,IX,1996-01,5.621912
RUS,Russia,M,CPI,IX,1995-12,5.399974
RUS,Russia,M,CPI,IX,1995-11,5.232533
RUS,Russia,M,CPI,IX,1995-10,5.004335
RUS,Russia,M,CPI,IX,1995-09,4.778777
RUS,Russia,M,CPI,IX,1995-08,4.574743
RUS,Russia,M,CPI,IX,1995-07,4.375233
